,dataset,backbone,attack_name,defense_name,ratio,test_acc,test_asr,test_ra
9457,cifar100,vgg19_bn,trojannn,nad,0.01,0.6093,0.9818181818181818,0.01
9458,cifar100,vgg19_bn,trojannn,nad,0.05,0.6075,0.99989898989899,0.0001010101010101
9459,cifar100,vgg19_bn,trojannn,nad,0.1,0.5921,0.0437373737373737,0.2808080808080808
9460,cifar100,vgg19_bn,trojannn,nc,0.001,0.6246,0.8324242424242424,0.0636363636363636
9461,cifar100,vgg19_bn,trojannn,nc,0.005,0.6124,0.0005050505050505,0.4827272727272727
9462,cifar100,vgg19_bn,trojannn,nc,0.01,0.6249,0.9435353535353536,0.0263636363636363
9463,cifar100,vgg19_bn,trojannn,nc,0.05,0.6219,0.9895959595959596,0.0071717171717171
9464,cifar100,vgg19_bn,trojannn,nc,0.1,0.605,0.0003030303030303,0.227070707070707
9465,cifar100,vgg19_bn,trojannn,anp,0.001,0.6047,0.9190909090909092,0.0437373737373737
9466,cifar100,vgg19_bn,trojannn,anp,0.005,0.6461,0.978989898989899,0.0095959595959595
9467,cifar100,vgg19_bn,trojannn,anp,0.01,0.6494,0.9874747474747476,0.0061616161616161
9468,cifar100,vgg19_bn,trojannn,anp,0.05,0.6053,0.9287878787878788,0.0369696969696969
9469,cifar100,vgg19_bn,trojannn,anp,0.1,0.5966,0.0017171717171717,0.3719191919191919
9470,cifar100,vgg19_bn,trojannn,ac,0.001,0.5236,0.5292929292929293,0.1372727272727272
9471,cifar100,vgg19_bn,trojannn,ac,0.005,0.5191,0.9603030303030304,0.014040404040404
9472,cifar100,vgg19_bn,trojannn,ac,0.01,0.5224,0.9850505050505052,0.005050505050505
9473,cifar100,vgg19_bn,trojannn,ac,0.05,0.5262,0.9964646464646464,0.002020202020202
9474,cifar100,vgg19_bn,trojannn,ac,0.1,0.5126,0.9995959595959596,0.0
9475,cifar100,vgg19_bn,trojannn,spectral,0.001,0.6069,0.8665656565656565,0.0451515151515151
9476,cifar100,vgg19_bn,trojannn,spectral,0.005,0.6059,0.9691919191919192,0.0148484848484848
9477,cifar100,vgg19_bn,trojannn,spectral,0.01,0.6104,0.9943434343434344,0.0032323232323232
9478,cifar100,vgg19_bn,trojannn,spectral,0.05,0.5969,0.9991919191919192,0.0006060606060606
9479,cifar100,vgg19_bn,trojannn,spectral,0.1,0.5957,0.998989898989899,0.0009090909090909
9480,cifar100,vgg19_bn,trojannn,abl,0.001,0.0972,0.0055555555555555,0.0576767676767676
9481,cifar100,vgg19_bn,trojannn,abl,0.005,0.1257,0.9993939393939394,0.0005050505050505
9482,cifar100,vgg19_bn,trojannn,abl,0.01,0.136,0.9972727272727272,0.0007070707070707
9483,cifar100,vgg19_bn,trojannn,abl,0.05,0.01,0.0,0.0101010101010101
9484,cifar100,vgg19_bn,trojannn,abl,0.1,0.01,0.0,0.0101010101010101
9485,cifar100,vgg19_bn,trojannn,clp,0.001,0.6047,0.4812121212121212,0.2071717171717171
9486,cifar100,vgg19_bn,trojannn,clp,0.005,0.6001,0.4745454545454545,0.193030303030303
9487,cifar100,vgg19_bn,trojannn,clp,0.01,0.6212,0.7459595959595959,0.1143434343434343
9488,cifar100,vgg19_bn,trojannn,clp,0.05,0.5864,0.9432323232323232,0.0323232323232323
9489,cifar100,vgg19_bn,trojannn,clp,0.1,0.5432,0.4012121212121212,0.2385858585858586
9490,cifar100,vgg19_bn,trojannn,i-bau,0.001,0.5886,0.8817171717171717,0.02
9491,cifar100,vgg19_bn,trojannn,i-bau,0.005,0.6137,0.951919191919192,0.0086868686868686
9492,cifar100,vgg19_bn,trojannn,i-bau,0.01,0.6018,0.0,0.0379797979797979
9493,cifar100,vgg19_bn,trojannn,i-bau,0.05,0.5817,0.0018181818181818,0.0545454545454545
9494,cifar100,vgg19_bn,trojannn,i-bau,0.1,0.5728,0.004040404040404,0.2525252525252525
9495,cifar100,vgg19_bn,trojannn,d-br,0.001,0.6588,0.9451515151515152,0.0276767676767676
9496,cifar100,vgg19_bn,trojannn,d-br,0.005,0.6616,0.9914141414141414,0.0048484848484848
9497,cifar100,vgg19_bn,trojannn,d-br,0.01,0.6453,0.9867676767676768,0.0084848484848484
9498,cifar100,vgg19_bn,trojannn,d-br,0.05,0.6447,0.998989898989899,0.0009090909090909
9499,cifar100,vgg19_bn,trojannn,d-br,0.1,0.6477,0.9997979797979798,0.0002020202020202
9500,cifar100,vgg19_bn,trojannn,d-st,0.001,0.3103,0.8649494949494949,0.0161616161616161
9501,cifar100,vgg19_bn,trojannn,d-st,0.005,0.2323,0.9948484848484848,0.001010101010101
9502,cifar100,vgg19_bn,trojannn,d-st,0.01,0.3474,0.9975757575757576,0.0011111111111111
9503,cifar100,vgg19_bn,trojannn,d-st,0.05,0.4329,0.1019191919191919,0.1033333333333333
9504,cifar100,vgg19_bn,trojannn,d-st,0.1,0.1,0.8497979797979798,0.0164646464646464
9505,cifar100,vgg19_bn,trojannn,dde,0.001,0.6318,0.9013131313131312,0.0428282828282828
9506,cifar100,vgg19_bn,trojannn,dde,0.005,0.628,0.0284848484848484,0.3486868686868687
9507,cifar100,vgg19_bn,trojannn,dde,0.01,0.6297,0.267070707070707,0.2768686868686869
9508,cifar100,vgg19_bn,trojannn,dde,0.05,0.5224,0.0012121212121212,0.2913131313131313
9509,cifar100,vgg19_bn,trojannn,dde,0.1,0.5489,0.0006060606060606,0.3514141414141414
9510,cifar100,vgg19_bn,trojannn,mbns,0.001,0.6399,0.9390909090909092,0.0298989898989899
9511,cifar100,vgg19_bn,trojannn,mbns,0.005,0.6143,0.9850505050505052,0.0078787878787878
9512,cifar100,vgg19_bn,trojannn,mbns,0.01,0.636,0.9872727272727272,0.0065656565656565
9513,cifar100,vgg19_bn,trojannn,mbns,0.05,0.6428,0.9992929292929292,0.0007070707070707
9514,cifar100,vgg19_bn,trojannn,mbns,0.1,0.6373,0.7751515151515151,0.1133333333333333
9515,cifar100,vgg19_bn,trojannn,dbd,0.001,0.4386867088607595,0.9765716057557328,0.0157160547872384
9516,cifar100,vgg19_bn,trojannn,dbd,0.005,0.4265229430379746,0.989592439089066,0.0073025932487769
9517,cifar100,vgg19_bn,trojannn,dbd,0.01,0.4228639240506329,0.9989983974358976,0.0009014423076923
9518,cifar100,vgg19_bn,trojannn,dbd,0.05,,,
9519,cifar100,vgg19_bn,trojannn,dbd,0.1,,,
9520,cifar100,vgg19_bn,wanet,no defense,0.001,0.5939,0.0034399028733306,0.561210036422501
9521,cifar100,vgg19_bn,wanet,no defense,0.005,0.6222,0.004148118170781,0.5780048563334682
9522,cifar100,vgg19_bn,wanet,no defense,0.01,0.597,0.0044516390125455,0.5361189801699717
9523,cifar100,vgg19_bn,wanet,no defense,0.05,0.5239,0.9732901659247268,0.018211250505868
9524,cifar100,vgg19_bn,wanet,no defense,0.1,0.5791,0.962161068393363,0.0282274382840955
9525,cifar100,vgg19_bn,wanet,ft,0.001,0.6507,0.0023269931201942,0.6200930797248078
9526,cifar100,vgg19_bn,wanet,ft,0.005,0.6599,0.0030352084176446,0.6118980169971672
9527,cifar100,vgg19_bn,wanet,ft,0.01,0.6492,0.0033387292594091,0.6153379198704978
9528,cifar100,vgg19_bn,wanet,ft,0.05,0.6446,0.0575677863213274,0.5319708619991906
9529,cifar100,vgg19_bn,wanet,ft,0.1,0.6462,0.1044111695669769,0.5275192229866451
9530,cifar100,vgg19_bn,wanet,fp,0.001,,,
9531,cifar100,vgg19_bn,wanet,fp,0.005,,,
9532,cifar100,vgg19_bn,wanet,fp,0.01,,,
9533,cifar100,vgg19_bn,wanet,fp,0.05,,,
9534,cifar100,vgg19_bn,wanet,fp,0.1,,,
9535,cifar100,vgg19_bn,wanet,nad,0.001,0.6469,0.0029340348037231,0.6194860380412789
9536,cifar100,vgg19_bn,wanet,nad,0.005,0.6457,0.0036422501011736,0.6112909753136382
9537,cifar100,vgg19_bn,wanet,nad,0.01,0.6443,0.0030352084176446,0.6116956697693242
9538,cifar100,vgg19_bn,wanet,nad,0.05,0.6351,0.0393565358154593,0.533893160663699
9539,cifar100,vgg19_bn,wanet,nad,0.1,0.6435,0.0531161473087818,0.5491703763658438
9540,cifar100,vgg19_bn,wanet,nc,0.001,0.5939,0.0034399028733306,0.561210036422501
9541,cifar100,vgg19_bn,wanet,nc,0.005,0.6222,0.004148118170781,0.5779036827195467
9542,cifar100,vgg19_bn,wanet,nc,0.01,0.597,0.0044516390125455,0.5362201537838932
9543,cifar100,vgg19_bn,wanet,nc,0.05,0.6441,0.0525091056252529,0.5501821125050587
9544,cifar100,vgg19_bn,wanet,nc,0.1,0.6418,0.0323755564548765,0.5715297450424929
9545,cifar100,vgg19_bn,wanet,anp,0.001,0.5939,0.0034399028733306,0.561210036422501
9546,cifar100,vgg19_bn,wanet,anp,0.005,0.5731,0.0009105625252934,0.5532173209227034
9547,cifar100,vgg19_bn,wanet,anp,0.01,0.5606,0.0003035208417644,0.5176042088223392
9548,cifar100,vgg19_bn,wanet,anp,0.05,0.573,0.0,0.5339943342776204
9549,cifar100,vgg19_bn,wanet,anp,0.1,0.5489,0.0001011736139214,0.5275192229866451
9550,cifar100,vgg19_bn,wanet,ac,0.001,0.5262,0.0044516390125455,0.4893767705382436
9551,cifar100,vgg19_bn,wanet,ac,0.005,0.523,0.0163901254552812,0.4815864022662889
9552,cifar100,vgg19_bn,wanet,ac,0.01,0.5148,0.0168959935248887,0.4707608255766896
9553,cifar100,vgg19_bn,wanet,ac,0.05,0.4967,0.2139821934439498,0.3794010522055848
9554,cifar100,vgg19_bn,wanet,ac,0.1,0.4837,0.5764872521246459,0.2108458114123836
9555,cifar100,vgg19_bn,wanet,spectral,0.001,0.6065,0.0059692432213678,0.5678874949413193
9556,cifar100,vgg19_bn,wanet,spectral,0.005,0.5961,0.0137596114933225,0.5500809388911372
9557,cifar100,vgg19_bn,wanet,spectral,0.01,0.5957,0.0288344799676244,0.5441116956697694
9558,cifar100,vgg19_bn,wanet,spectral,0.05,0.5798,0.2852084176446782,0.4168352893565358
9559,cifar100,vgg19_bn,wanet,spectral,0.1,0.5699,0.7692229866450829,0.1396195872116552
9560,cifar100,vgg19_bn,wanet,abl,0.001,0.2282,0.0010117361392148,0.2157021448806151
9561,cifar100,vgg19_bn,wanet,abl,0.005,0.4353,0.0190206394172399,0.3950829623634156
9562,cifar100,vgg19_bn,wanet,abl,0.01,0.3932,0.0195265074868474,0.3485430999595305
9563,cifar100,vgg19_bn,wanet,abl,0.05,0.308,0.6785714285714286,0.1388101983002833
9564,cifar100,vgg19_bn,wanet,abl,0.1,0.0874,0.9016592472683124,0.0311614730878186
9565,cifar100,vgg19_bn,wanet,clp,0.001,0.4866,0.0100161877782274,0.4264467826790773
9566,cifar100,vgg19_bn,wanet,clp,0.005,0.6058,0.004552812626467,0.5546337515176042
9567,cifar100,vgg19_bn,wanet,clp,0.01,0.5753,0.0068798057466612,0.5009105625252934
9568,cifar100,vgg19_bn,wanet,clp,0.05,0.5647,0.1286928369081343,0.4578106029947389
9569,cifar100,vgg19_bn,wanet,clp,0.1,0.5847,0.023371104815864,0.5389518413597734
9570,cifar100,vgg19_bn,wanet,i-bau,0.001,0.6216,0.0052610279239174,0.5949008498583569
9571,cifar100,vgg19_bn,wanet,i-bau,0.005,0.6284,0.004148118170781,0.5804330230675839
9572,cifar100,vgg19_bn,wanet,i-bau,0.01,0.6193,0.0023269931201942,0.5819506272764063
9573,cifar100,vgg19_bn,wanet,i-bau,0.05,0.6155,0.0273168757588021,0.4928166734115742
9574,cifar100,vgg19_bn,wanet,i-bau,0.1,0.6105,0.3958923512747875,0.3630109267503035
9575,cifar100,vgg19_bn,wanet,d-br,0.001,,,
9576,cifar100,vgg19_bn,wanet,d-br,0.005,,,
9577,cifar100,vgg19_bn,wanet,d-br,0.01,,,
9578,cifar100,vgg19_bn,wanet,d-br,0.05,,,
9579,cifar100,vgg19_bn,wanet,d-br,0.1,,,
9580,cifar100,vgg19_bn,wanet,d-st,0.001,,,
9581,cifar100,vgg19_bn,wanet,d-st,0.005,,,
9582,cifar100,vgg19_bn,wanet,d-st,0.01,,,
9583,cifar100,vgg19_bn,wanet,d-st,0.05,,,
9584,cifar100,vgg19_bn,wanet,d-st,0.1,,,
9585,cifar100,vgg19_bn,wanet,dde,0.001,0.5791,0.0031363820315661,0.542998785916633
9586,cifar100,vgg19_bn,wanet,dde,0.005,0.6094,0.0016187778227438,0.5702144880615135
9587,cifar100,vgg19_bn,wanet,dde,0.01,0.5733,0.0036422501011736,0.514063132335087
9588,cifar100,vgg19_bn,wanet,dde,0.05,0.564,0.0001011736139214,0.4742007284500202
9589,cifar100,vgg19_bn,wanet,dde,0.1,-1.0,-1.0,-1.0
9590,cifar100,vgg19_bn,wanet,mbns,0.001,,,
9591,cifar100,vgg19_bn,wanet,mbns,0.005,,,
9592,cifar100,vgg19_bn,wanet,mbns,0.01,,,
9593,cifar100,vgg19_bn,wanet,mbns,0.05,0.5583,0.9064144071226224,0.0619182517199514
9594,cifar100,vgg19_bn,wanet,mbns,0.1,,,
9595,cifar100,vgg19_bn,wanet,dbd,0.001,0.403876582278481,0.0072115384615384,0.3814961084952721
9596,cifar100,vgg19_bn,wanet,dbd,0.005,0.388251582278481,0.0172418727515599,0.3677598444315103
9597,cifar100,vgg19_bn,wanet,dbd,0.01,0.422567246835443,0.0116185897435897,0.4006267174696311
9598,cifar100,vgg19_bn,wanet,dbd,0.05,0.4059533227848101,0.6169585623802283,0.2455500230575219
9599,cifar100,vgg19_bn,wanet,dbd,0.1,0.3483979430379746,0.8548391721187494,0.0929201008417667
9600,cifar100,convnext_tiny,badnet,no defense,0.001,0.7327,0.0013131313131313,0.7251515151515151
9601,cifar100,convnext_tiny,badnet,no defense,0.005,0.7328,0.0868686868686868,0.6768686868686868
9602,cifar100,convnext_tiny,badnet,no defense,0.01,0.7323,0.4175757575757576,0.4622222222222222
9603,cifar100,convnext_tiny,badnet,no defense,0.05,0.7166,0.8411111111111111,0.128080808080808
9604,cifar100,convnext_tiny,badnet,no defense,0.1,0.7059,0.8802020202020202,0.098080808080808
9605,cifar100,convnext_tiny,badnet,ft,0.001,0.6922,0.0019191919191919,0.686969696969697
9606,cifar100,convnext_tiny,badnet,ft,0.005,0.6901,0.0044444444444444,0.6786868686868687
9607,cifar100,convnext_tiny,badnet,ft,0.01,0.6834,0.0228282828282828,0.6617171717171717
9608,cifar100,convnext_tiny,badnet,ft,0.05,,,
9609,cifar100,convnext_tiny,badnet,ft,0.1,,,
9610,cifar100,convnext_tiny,badnet,fp,0.001,,,
9611,cifar100,convnext_tiny,badnet,fp,0.005,,,
9612,cifar100,convnext_tiny,badnet,fp,0.01,,,
9613,cifar100,convnext_tiny,badnet,fp,0.05,,,
9614,cifar100,convnext_tiny,badnet,fp,0.1,,,
9615,cifar100,convnext_tiny,badnet,nad,0.001,0.6585,0.0054545454545454,0.6523232323232323
9616,cifar100,convnext_tiny,badnet,nad,0.005,0.649,0.0037373737373737,0.6347474747474747
9617,cifar100,convnext_tiny,badnet,nad,0.01,0.6439,0.0107070707070707,0.6290909090909091
9618,cifar100,convnext_tiny,badnet,nad,0.05,,,
9619,cifar100,convnext_tiny,badnet,nad,0.1,,,
9620,cifar100,convnext_tiny,badnet,nc,0.001,,,
9621,cifar100,convnext_tiny,badnet,nc,0.005,,,
9622,cifar100,convnext_tiny,badnet,nc,0.01,,,
9623,cifar100,convnext_tiny,badnet,nc,0.05,,,
9624,cifar100,convnext_tiny,badnet,nc,0.1,,,
9625,cifar100,convnext_tiny,badnet,anp,0.001,0.7327,0.0013131313131313,0.7251515151515151
9626,cifar100,convnext_tiny,badnet,anp,0.005,0.6808,0.0046464646464646,0.6723232323232323
9627,cifar100,convnext_tiny,badnet,anp,0.01,0.6777,0.0035353535353535,0.6685858585858586
9628,cifar100,convnext_tiny,badnet,anp,0.05,,,
9629,cifar100,convnext_tiny,badnet,anp,0.1,,,
9630,cifar100,convnext_tiny,badnet,ac,0.001,0.713,0.0012121212121212,0.7113131313131313
9631,cifar100,convnext_tiny,badnet,ac,0.005,0.7164,0.0049494949494949,0.7096969696969697
9632,cifar100,convnext_tiny,badnet,ac,0.01,0.7095,0.0797979797979798,0.6566666666666666
9633,cifar100,convnext_tiny,badnet,ac,0.05,,,
9634,cifar100,convnext_tiny,badnet,ac,0.1,,,
9635,cifar100,convnext_tiny,badnet,spectral,0.001,0.7438,0.0018181818181818,0.7404040404040404
9636,cifar100,convnext_tiny,badnet,spectral,0.005,0.7433,0.0244444444444444,0.7147474747474748
9637,cifar100,convnext_tiny,badnet,spectral,0.01,,,
9638,cifar100,convnext_tiny,badnet,spectral,0.05,,,
9639,cifar100,convnext_tiny,badnet,spectral,0.1,,,
9640,cifar100,convnext_tiny,badnet,abl,0.001,0.754,0.0009090909090909,0.7491919191919192
9641,cifar100,convnext_tiny,badnet,abl,0.005,-1.0,-1.0,-1.0
9642,cifar100,convnext_tiny,badnet,abl,0.01,,,
9643,cifar100,convnext_tiny,badnet,abl,0.05,,,
9644,cifar100,convnext_tiny,badnet,abl,0.1,,,
9645,cifar100,convnext_tiny,badnet,clp,0.001,-1.0,-1.0,-1.0
9646,cifar100,convnext_tiny,badnet,clp,0.005,-1.0,-1.0,-1.0
9647,cifar100,convnext_tiny,badnet,clp,0.01,0.7322,0.4175757575757576,0.4622222222222222
9648,cifar100,convnext_tiny,badnet,clp,0.05,,,
9649,cifar100,convnext_tiny,badnet,clp,0.1,,,
9650,cifar100,convnext_tiny,badnet,i-bau,0.001,0.7029,0.0017171717171717,0.696060606060606
9651,cifar100,convnext_tiny,badnet,i-bau,0.005,0.6982,0.0068686868686868,0.6824242424242424
9652,cifar100,convnext_tiny,badnet,i-bau,0.01,0.7067,0.0612121212121212,0.6561616161616162
9653,cifar100,convnext_tiny,badnet,i-bau,0.05,,,
9654,cifar100,convnext_tiny,badnet,i-bau,0.1,,,
9655,cifar100,convnext_tiny,badnet,d-br,0.001,,,
9656,cifar100,convnext_tiny,badnet,d-br,0.005,,,
9657,cifar100,convnext_tiny,badnet,d-br,0.01,,,
9658,cifar100,convnext_tiny,badnet,d-br,0.05,,,
9659,cifar100,convnext_tiny,badnet,d-br,0.1,,,
9660,cifar100,convnext_tiny,badnet,d-st,0.001,,,
9661,cifar100,convnext_tiny,badnet,d-st,0.005,,,
9662,cifar100,convnext_tiny,badnet,d-st,0.01,,,
9663,cifar100,convnext_tiny,badnet,d-st,0.05,,,
9664,cifar100,convnext_tiny,badnet,d-st,0.1,,,
9665,cifar100,convnext_tiny,badnet,dde,0.001,0.7272,0.0014141414141414,0.7213131313131314
9666,cifar100,convnext_tiny,badnet,dde,0.005,0.7234,0.0592929292929292,0.6836363636363636
9667,cifar100,convnext_tiny,badnet,dde,0.01,0.7199,0.4009090909090909,0.465050505050505
9668,cifar100,convnext_tiny,badnet,dde,0.05,,,
9669,cifar100,convnext_tiny,badnet,dde,0.1,,,
9670,cifar100,convnext_tiny,badnet,mbns,0.001,0.7298,0.0017171717171717,0.7241414141414141
9671,cifar100,convnext_tiny,badnet,mbns,0.005,0.7267,0.0817171717171717,0.676969696969697
9672,cifar100,convnext_tiny,badnet,mbns,0.01,0.7292,0.3754545454545454,0.4876767676767676
9673,cifar100,convnext_tiny,badnet,mbns,0.05,,,
9674,cifar100,convnext_tiny,badnet,mbns,0.1,,,
9675,cifar100,convnext_tiny,badnet,dbd,0.001,,,
9676,cifar100,convnext_tiny,badnet,dbd,0.005,,,
9677,cifar100,convnext_tiny,badnet,dbd,0.01,,,
9678,cifar100,convnext_tiny,badnet,dbd,0.05,,,
9679,cifar100,convnext_tiny,badnet,dbd,0.1,,,
9680,cifar100,convnext_tiny,blended,no defense,0.001,0.7318,0.4666666666666667,0.3511111111111111
9681,cifar100,convnext_tiny,blended,no defense,0.005,0.7307,0.86,0.1083838383838383
9682,cifar100,convnext_tiny,blended,no defense,0.01,0.7367,0.9095959595959596,0.0731313131313131
9683,cifar100,convnext_tiny,blended,no defense,0.05,0.7309,0.9867676767676768,0.0107070707070707
9684,cifar100,convnext_tiny,blended,no defense,0.1,0.728,0.9934343434343434,0.0053535353535353
9685,cifar100,convnext_tiny,blended,ft,0.001,0.6891,0.2574747474747474,0.4197979797979798
9686,cifar100,convnext_tiny,blended,ft,0.005,0.6905,0.6748484848484848,0.2219191919191919
9687,cifar100,convnext_tiny,blended,ft,0.01,,,
9688,cifar100,convnext_tiny,blended,ft,0.05,,,
9689,cifar100,convnext_tiny,blended,ft,0.1,,,
9690,cifar100,convnext_tiny,blended,fp,0.001,,,
9691,cifar100,convnext_tiny,blended,fp,0.005,,,
9692,cifar100,convnext_tiny,blended,fp,0.01,,,
9693,cifar100,convnext_tiny,blended,fp,0.05,,,
9694,cifar100,convnext_tiny,blended,fp,0.1,,,
9695,cifar100,convnext_tiny,blended,nad,0.001,0.6456,0.3194949494949495,0.3570707070707071
9696,cifar100,convnext_tiny,blended,nad,0.005,0.6363,0.6536363636363637,0.2136363636363636
9697,cifar100,convnext_tiny,blended,nad,0.01,,,
9698,cifar100,convnext_tiny,blended,nad,0.05,,,
9699,cifar100,convnext_tiny,blended,nad,0.1,,,
9700,cifar100,convnext_tiny,blended,nc,0.001,,,
9701,cifar100,convnext_tiny,blended,nc,0.005,,,
9702,cifar100,convnext_tiny,blended,nc,0.01,,,
9703,cifar100,convnext_tiny,blended,nc,0.05,,,
9704,cifar100,convnext_tiny,blended,nc,0.1,,,
9705,cifar100,convnext_tiny,blended,anp,0.001,0.694,0.4427272727272727,0.3311111111111111
9706,cifar100,convnext_tiny,blended,anp,0.005,0.7157,0.851919191919192,0.1119191919191919
9707,cifar100,convnext_tiny,blended,anp,0.01,,,
9708,cifar100,convnext_tiny,blended,anp,0.05,,,
9709,cifar100,convnext_tiny,blended,anp,0.1,,,
9710,cifar100,convnext_tiny,blended,ac,0.001,0.7168,0.185050505050505,0.406060606060606
9711,cifar100,convnext_tiny,blended,ac,0.005,0.7128,0.8076767676767677,0.1292929292929293
9712,cifar100,convnext_tiny,blended,ac,0.01,,,
9713,cifar100,convnext_tiny,blended,ac,0.05,,,
9714,cifar100,convnext_tiny,blended,ac,0.1,,,
9715,cifar100,convnext_tiny,blended,spectral,0.001,0.7499,0.4987878787878788,0.3049494949494949
9716,cifar100,convnext_tiny,blended,spectral,0.005,0.7435,0.8327272727272728,0.1227272727272727
9717,cifar100,convnext_tiny,blended,spectral,0.01,,,
9718,cifar100,convnext_tiny,blended,spectral,0.05,,,
9719,cifar100,convnext_tiny,blended,spectral,0.1,,,
9720,cifar100,convnext_tiny,blended,abl,0.001,0.7532,0.583939393939394,0.2656565656565656
9721,cifar100,convnext_tiny,blended,abl,0.005,-1.0,-1.0,-1.0
9722,cifar100,convnext_tiny,blended,abl,0.01,,,
9723,cifar100,convnext_tiny,blended,abl,0.05,,,
9724,cifar100,convnext_tiny,blended,abl,0.1,,,
9725,cifar100,convnext_tiny,blended,clp,0.001,-1.0,-1.0,-1.0
9726,cifar100,convnext_tiny,blended,clp,0.005,-1.0,-1.0,-1.0
9727,cifar100,convnext_tiny,blended,clp,0.01,,,
9728,cifar100,convnext_tiny,blended,clp,0.05,,,
9729,cifar100,convnext_tiny,blended,clp,0.1,,,
9730,cifar100,convnext_tiny,blended,i-bau,0.001,0.7019,0.4118181818181818,0.3541414141414141
9731,cifar100,convnext_tiny,blended,i-bau,0.005,0.6861,0.7749494949494949,0.1492929292929292
9732,cifar100,convnext_tiny,blended,i-bau,0.01,,,
9733,cifar100,convnext_tiny,blended,i-bau,0.05,,,
9734,cifar100,convnext_tiny,blended,i-bau,0.1,,,
9735,cifar100,convnext_tiny,blended,d-br,0.001,,,
9736,cifar100,convnext_tiny,blended,d-br,0.005,,,
9737,cifar100,convnext_tiny,blended,d-br,0.01,,,
9738,cifar100,convnext_tiny,blended,d-br,0.05,,,
9739,cifar100,convnext_tiny,blended,d-br,0.1,,,
9740,cifar100,convnext_tiny,blended,d-st,0.001,,,
9741,cifar100,convnext_tiny,blended,d-st,0.005,,,
9742,cifar100,convnext_tiny,blended,d-st,0.01,,,
9743,cifar100,convnext_tiny,blended,d-st,0.05,,,
9744,cifar100,convnext_tiny,blended,d-st,0.1,,,
9745,cifar100,convnext_tiny,blended,dde,0.001,0.7261,0.4323232323232323,0.3625252525252525
9746,cifar100,convnext_tiny,blended,dde,0.005,0.7241,0.8569696969696969,0.1106060606060606
9747,cifar100,convnext_tiny,blended,dde,0.01,,,
9748,cifar100,convnext_tiny,blended,dde,0.05,,,
9749,cifar100,convnext_tiny,blended,dde,0.1,,,
9750,cifar100,convnext_tiny,blended,mbns,0.001,0.7294,0.4317171717171717,0.3678787878787878
9751,cifar100,convnext_tiny,blended,mbns,0.005,0.7288,0.8379797979797979,0.1249494949494949
9752,cifar100,convnext_tiny,blended,mbns,0.01,,,
9753,cifar100,convnext_tiny,blended,mbns,0.05,,,
9754,cifar100,convnext_tiny,blended,mbns,0.1,,,
9755,cifar100,convnext_tiny,blended,dbd,0.001,,,
9756,cifar100,convnext_tiny,blended,dbd,0.005,,,
9757,cifar100,convnext_tiny,blended,dbd,0.01,,,
9758,cifar100,convnext_tiny,blended,dbd,0.05,,,
9759,cifar100,convnext_tiny,blended,dbd,0.1,,,
9760,cifar100,convnext_tiny,blind,no defense,0.001,,,
9761,cifar100,convnext_tiny,blind,no defense,0.005,,,
9762,cifar100,convnext_tiny,blind,no defense,0.01,,,
9763,cifar100,convnext_tiny,blind,no defense,0.05,,,
9764,cifar100,convnext_tiny,blind,no defense,0.1,0.736,1.0,0.0
9765,cifar100,convnext_tiny,blind,ft,0.001,,,
9766,cifar100,convnext_tiny,blind,ft,0.005,,,
9767,cifar100,convnext_tiny,blind,ft,0.01,,,
9768,cifar100,convnext_tiny,blind,ft,0.05,,,
9769,cifar100,convnext_tiny,blind,ft,0.1,0.692,0.998989898989899,0.001010101010101
9770,cifar100,convnext_tiny,blind,fp,0.001,,,
9771,cifar100,convnext_tiny,blind,fp,0.005,,,
9772,cifar100,convnext_tiny,blind,fp,0.01,,,
9773,cifar100,convnext_tiny,blind,fp,0.05,,,
9774,cifar100,convnext_tiny,blind,fp,0.1,,,
9775,cifar100,convnext_tiny,blind,nad,0.001,,,
9776,cifar100,convnext_tiny,blind,nad,0.005,,,
9777,cifar100,convnext_tiny,blind,nad,0.01,,,
9778,cifar100,convnext_tiny,blind,nad,0.05,,,
9779,cifar100,convnext_tiny,blind,nad,0.1,0.6419,0.9912121212121212,0.008080808080808
9780,cifar100,convnext_tiny,blind,nc,0.001,,,
9781,cifar100,convnext_tiny,blind,nc,0.005,,,
9782,cifar100,convnext_tiny,blind,nc,0.01,,,
9783,cifar100,convnext_tiny,blind,nc,0.05,,,
9784,cifar100,convnext_tiny,blind,nc,0.1,0.337,0.0122222222222222,0.2092929292929292
9785,cifar100,convnext_tiny,blind,anp,0.001,,,
9786,cifar100,convnext_tiny,blind,anp,0.005,,,
9787,cifar100,convnext_tiny,blind,anp,0.01,,,
9788,cifar100,convnext_tiny,blind,anp,0.05,,,
9789,cifar100,convnext_tiny,blind,anp,0.1,0.6691,0.7838383838383839,0.1526262626262626
9790,cifar100,convnext_tiny,blind,ac,0.001,,,
9791,cifar100,convnext_tiny,blind,ac,0.005,,,
9792,cifar100,convnext_tiny,blind,ac,0.01,,,
9793,cifar100,convnext_tiny,blind,ac,0.05,,,
9794,cifar100,convnext_tiny,blind,ac,0.1,,,
9795,cifar100,convnext_tiny,blind,spectral,0.001,,,
9796,cifar100,convnext_tiny,blind,spectral,0.005,,,
9797,cifar100,convnext_tiny,blind,spectral,0.01,,,
9798,cifar100,convnext_tiny,blind,spectral,0.05,,,
9799,cifar100,convnext_tiny,blind,spectral,0.1,,,
